sep=;
Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox)
10.01.2014 19:50;;;0,01;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,06;24,40;0,00;23,60;Ok;0,00;-273,10;0,00;23,60;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 19:55;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,40;0,00;23,50;Ok;0,00;-273,10;0,00;23,60;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 20:00;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,50;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 20:05;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,50;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 20:10;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,00;0,00;23,40;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 20:15;;;0,00;-198,80;0,00;;;;;;23,80;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,00;0,00;23,40;Ok;0,00;-273,10;0,00;23,60;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,40;Ok
10.01.2014 20:20;;;0,00;-198,80;0,00;;;;;;23,80;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;23,40;Ok;0,00;-273,10;0,00;23,60;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;23,40;Ok
10.01.2014 20:25;;;0,02;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;24,30;0,00;23,50;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 20:30;;;0,02;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;24,30;0,00;23,50;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 20:35;;;0,01;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,30;0,00;23,60;Ok;0,00;-273,10;0,00;23,80;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,70;Ok
10.01.2014 20:40;;;0,01;-198,70;0,00;;;;;;24,10;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;24,40;0,00;23,70;Ok;0,00;-273,10;0,00;23,90;Ok;0,00;-273,10;0,00;25,20;Ok;0,00;-273,10;0,00;23,80;Ok
10.01.2014 20:45;;;0,01;-198,60;0,00;;;;;;24,30;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,07;24,60;0,00;23,90;Ok;0,00;-273,10;1,00;24,10;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;24,00;Ok
10.01.2014 20:50;;;0,00;-198,60;0,00;;;;;;24,30;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,60;0,00;23,90;Ok;0,00;-273,10;1,00;24,10;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;24,00;Ok
10.01.2014 20:55;;;0,02;-198,70;0,00;;;;;;24,30;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,10;24,50;0,00;23,90;Ok;0,00;-273,10;1,00;24,10;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;24,00;Ok
10.01.2014 21:00;;;0,02;-198,70;0,00;;;;;;24,30;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,40;0,00;23,80;Ok;0,00;-273,10;1,00;23,90;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;23,90;Ok
10.01.2014 21:05;;;0,00;-198,70;0,00;;;;;;24,10;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,30;0,00;23,70;Ok;0,00;-273,10;1,00;23,70;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;23,90;Ok
10.01.2014 21:10;;;0,02;-198,70;0,00;;;;;;24,10;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;24,30;0,00;23,70;Ok;0,00;-273,10;1,00;23,80;Ok;0,00;-273,10;0,00;25,30;Ok;0,00;-273,10;0,00;23,80;Ok
10.01.2014 21:15;;;0,00;-198,70;0,00;;;;;;24,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,60;Ok;0,00;-273,10;1,00;23,80;Ok;0,00;-273,10;0,00;25,20;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 21:20;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,50;Ok;0,00;-273,10;1,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 21:25;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,40;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 21:30;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,50;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 21:35;;;0,00;-198,70;0,00;;;;;;23,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,50;Ok;0,00;-273,10;0,00;23,70;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 21:40;;;0,00;-198,80;0,00;;;;;;24,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;23,50;Ok;0,00;-273,10;0,00;23,90;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 21:45;;;0,00;-198,70;0,00;;;;;;24,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,50;Ok;0,00;-273,10;1,00;23,80;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 21:50;;;0,00;-198,80;0,00;;;;;;24,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;23,50;Ok;0,00;-273,10;0,00;23,90;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 21:55;;;0,00;-198,80;0,00;;;;;;24,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;23,50;Ok;0,00;-273,10;0,00;23,90;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 22:00;;;0,02;-198,70;0,00;;;;;;24,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;24,30;0,00;23,50;Ok;0,00;-273,10;0,00;23,80;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;23,60;Ok
10.01.2014 22:05;;;0,01;-198,70;0,00;;;;;;23,80;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,07;24,20;0,00;23,40;Ok;0,00;-273,10;0,00;23,60;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;23,50;Ok
10.01.2014 22:10;;;0,00;-198,70;0,00;;;;;;23,70;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,30;0,00;23,30;Ok;0,00;-273,10;0,00;23,40;Ok;0,00;-273,10;0,00;24,80;Ok;0,00;-273,10;0,00;23,40;Ok
10.01.2014 22:15;;;0,00;-198,70;0,00;;;;;;23,70;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;24,30;0,00;23,20;Ok;0,00;-273,10;0,00;23,30;Ok;0,00;-273,10;0,00;24,70;Ok;0,00;-273,10;0,00;23,30;Ok
10.01.2014 22:20;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;0,00;23,30;Ok;0,00;-273,10;0,00;24,70;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 22:25;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,01;24,20;0,00;23,10;Ok;0,00;-273,10;1,00;23,20;Ok;0,00;-273,10;0,00;24,60;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 22:30;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;1,00;23,20;Ok;0,00;-273,10;0,00;24,60;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 22:35;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;0,00;23,20;Ok;0,00;-273,10;0,00;24,60;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 22:40;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;0,00;23,20;Ok;0,00;-273,10;0,00;24,60;Ok;0,00;-273,10;0,00;23,30;Ok
10.01.2014 22:45;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;0,00;23,20;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 22:50;;;0,00;-198,70;0,00;;;;;;23,40;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,00;Ok;0,00;-273,10;0,00;23,10;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 22:55;;;0,00;-198,70;0,00;;;;;;23,40;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,00;Ok;0,00;-273,10;0,00;23,10;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 23:00;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;0,00;23,20;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,30;Ok
10.01.2014 23:05;;;0,00;-198,70;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,20;0,00;23,10;Ok;0,00;-273,10;0,00;23,30;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,20;Ok
10.01.2014 23:10;;;0,00;-198,80;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;23,10;Ok;0,00;-273,10;1,00;23,40;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,30;Ok
10.01.2014 23:15;;;0,00;-198,70;0,00;;;;;;23,60;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;24,20;0,00;23,20;Ok;0,00;-273,10;0,00;23,50;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,40;Ok
10.01.2014 23:20;;;0,00;-198,80;0,00;;;;;;23,50;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;23,10;Ok;0,00;-273,10;0,00;23,30;Ok;0,00;-273,10;0,00;24,50;Ok;0,00;-273,10;0,00;23,30;Ok
10.01.2014 23:25;;;0,00;-198,80;0,00;;;;;;23,30;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,10;0,00;22,90;Ok;0,00;-273,10;1,00;23,10;Ok;0,00;-273,10;0,00;24,40;Ok;0,00;-273,10;0,00;23,10;Ok
10.01.2014 23:30;;;0,00;-198,80;0,00;;;;;;23,30;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;24,00;0,00;22,80;Ok;0,00;-273,10;1,00;22,80;Ok;0,00;-273,10;0,00;24,30;Ok;0,00;-273,10;0,00;22,90;Ok
10.01.2014 23:35;;;0,00;-198,80;0,00;;;;;;23,10;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;23,90;0,00;22,70;Ok;0,00;-273,10;1,00;22,90;Ok;0,00;-273,10;0,00;24,30;Ok;0,00;-273,10;0,00;22,80;Ok
10.01.2014 23:40;;;0,00;-198,80;0,00;;;;;;23,10;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;23,80;0,00;22,60;Ok;0,00;-273,10;1,00;22,90;Ok;0,00;-273,10;0,00;24,20;Ok;0,00;-273,10;0,00;22,80;Ok
10.01.2014 23:45;;;0,00;-174,10;0,00;;;;;;23,00;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;23,80;0,00;22,50;Ok;0,00;-273,10;1,00;22,70;Ok;0,00;-273,10;0,00;24,10;Ok;0,00;-273,10;0,00;22,70;Ok
10.01.2014 23:50;;;0,00;-198,90;0,00;;;;;;22,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;23,80;0,00;22,50;Ok;0,00;-273,10;0,00;22,70;Ok;0,00;-273,10;0,00;24,00;Ok;0,00;-273,10;0,00;22,70;Ok
10.01.2014 23:55;;;0,00;-198,90;0,00;;;;;;22,90;66146,61;83313,38;53155,02;23624,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;23,70;0,00;22,50;Ok;0,00;-273,10;1,00;22,80;Ok;0,00;-273,10;0,00;24,00;Ok;0,00;-273,10;0,00;22,60;Ok
